fileName,accuracy,precision,recall,F1,AUC,ER,RI,MCC,AP,RR,Popt,ACC
activemq-5.1.0(5.0.0).csv,0.9496445497630329,0.63768115942029,0.42307692307692296,0.5086705202312141,0.8294301184926179,0.903382162860836,9.350055741360089,0.494600330226601,0.5325902389304891,1.0,-0.175657881315616,0.0736607142857143
activemq-5.2.0(5.1.0).csv,0.953619909502262,0.7096774193548392,0.407407407407407,0.5176470588235289,0.9551483712628291,0.913924310983135,10.617682198327401,0.516290206774606,0.657410271848326,1.0,-0.26674707833053896,0.0751599147121535
"activemq-5.2.0(5.1.0,5.0.0).csv",0.950226244343891,0.647058823529412,0.407407407407407,0.5,0.9541806113342259,0.9055944055944058,9.59259259259259,0.48935477375890096,0.6505001132284871,1.0,-0.24587452068226398,0.0746268656716418
activemq-5.3.0(5.2.0).csv,0.9107874374146558,0.475113122171946,0.567567567567568,0.517241379310345,0.927029713610231,0.8227669766131299,4.6422893481717,0.470767798707183,0.534151496734994,1.0,-0.28329974368703104,0.08102434928631401
"activemq-5.3.0(5.2.0,5.1.0).csv",0.9303595812471551,0.673913043478261,0.33513513513513504,0.44765342960288795,0.9399105367793241,0.87504955437767,7.0031727379553494,0.44395052943204605,0.6084868036448641,1.0,-0.28959951642512205,0.072208228379513
"activemq-5.3.0(5.2.0,5.1.0,5.0.0).csv",0.9358215748748291,0.7075471698113209,0.40540540540540504,0.5154639175257729,0.937213207243028,0.88098922773479,7.402600713921469,0.505396368508418,0.6241142647348791,1.0,-0.299530429841846,0.07388748950461799
activemq-5.8.0(5.3.0).csv,0.9245670678015849,0.378995433789954,0.406862745098039,0.392434988179669,0.8408002913934849,0.842012016366022,5.32959530844301,0.352528106641424,0.331075671081468,1.0,-0.174908827092601,0.0445859872611465
"activemq-5.8.0(5.3.0,5.2.0).csv",0.9063692398004108,0.303754266211604,0.436274509803922,0.35814889336016104,0.8333256811934889,0.8028777500387501,4.072994044034,0.315300671344088,0.327846112508713,1.0,-0.166911783531859,0.0470783716422044
"activemq-5.8.0(5.3.0,5.2.0,5.1.0).csv",0.9254476078661579,0.36413043478260904,0.32843137254902,0.34536082474226804,0.837786878722766,0.83556242853826,5.0813352514919,0.30640314765253,0.339307340516279,1.0,-0.148581697576476,0.0459706452506231
"activemq-5.8.0(5.3.0,5.2.0,5.1.0,5.0.0).csv",0.9260346345758729,0.36813186813186793,0.32843137254902,0.347150259067358,0.8449094904899208,0.837349793445452,5.14816311139841,0.30864535634505996,0.335156861207146,1.0,-0.129135271443239,0.0479091664358903
camel-2.9.0(1.4.0).csv,0.938382541720154,0.160220994475138,0.31182795698924703,0.21167883211678798,0.766453976131395,0.834417836011391,5.03929780787738,0.194111509867946,0.16912183491723198,1.0,0.0491493223305904,0.0783659858274281
camel-2.10.0(2.9.0).csv,0.9802555168408829,0.591397849462366,0.323529411764706,0.418250950570342,0.9530362534247109,0.9629043043677191,25.957305502846303,0.42846823211621,0.43672163299358896,1.0,0.0435333349432764,0.061876499558025
